event_id,symbol,side,threshold,score,entry_ts,entry_utc,day,entry_price,source_payload_sha256,horizon,net,exit_ts,holding_minutes,max_gap,mfe,mae,quality,return_1m_pct,return_5m_pct,return_15m_pct,return_1h_pct,return_4h_pct,delta_norm_1m,delta_norm_5m,delta_norm_15m,oi_change_5m_pct,efficiency_1h,efficiency_4h
BTCUSDT:long:80:1788736662.256192,BTCUSDT,long,80,87,1788736662.2561922,2026-09-06T23:17:42.256192+00:00,2026-09-06,80158.4,39ba81c655d4a67213d70b7d151087823919f5c803aac9b251e30642bdc235ec,240,,,,,,,False,,-0.01808591182307362,0.0330704750542532,0.6101242213416569,0.4114999517724538,0.6727378956245456,-0.20561946142639076,0.316823194514694,0.10209315206166636,0.3391001046390066,0.08112513273899216
BTCUSDT:short:50:1788432292.016592,BTCUSDT,short,50,50,1788432292.016592,2026-09-03T10:44:52.016592+00:00,2026-09-03,77479.6,14b4e7d87cab79f7a7ec5293abe81ff23c82a1ada01ad085f8b1e8992b22132c,15,-0.40794676276076014,1788433198.7361145,15.111992041269938,60.48749089241028,-0.0,-0.3132437441597524,True,,-0.0055495399689298175,-0.10353288232706204,-0.33842405782149587,-0.3608529813452055,-0.2402337238970372,-0.40609398249925477,-0.1662809270209445,-0.031112953952672218,0.18325555478162275,0.04442122593718116
BTCUSDT:short:50:1788483018.418626,BTCUSDT,short,50,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,15,0.0504571384168796,1788483951.5100384,15.551523534456889,62.32732081413269,0.19709877510142304,-0.0,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:50:1788525452.500958,BTCUSDT,short,50,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,15,-0.1986656295389987,1788526404.55509,15.867568870385488,63.89668869972229,0.30484504758955255,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:50:1788570076.208749,BTCUSDT,short,50,56,1788570076.2087493,2026-09-05T01:01:16.208749+00:00,2026-09-05,79534.3,573aee58f9ebfe579b92f94bfe9a74b05925b3156e9b78fd1478aa4d209b00d2,15,-0.21794516328174296,1788571013.6752214,15.624441202481588,62.6438250541687,0.025272115301200326,-0.13780218094581187,True,,-0.0408461820759376,-0.04122306832849976,-0.07801860385644455,-0.16669365396757563,-0.8766777193405598,-0.4981904997844431,-0.479260607852755,-0.0014796558165164342,0.07163455992616292,0.043066545596057625
BTCUSDT:short:50:1788671720.590411,BTCUSDT,short,50,52,1788671720.5904114,2026-09-06T05:15:20.590411+00:00,2026-09-06,79774.9,f09ec12bee5b2dfee917df10db3c7b56e27ef16ddba8f8ff1e97e9c2f72595a9,15,-0.16399880162808678,1788672639.1487598,15.309305806954702,61.33741879463196,0.016295852454839554,-0.04913826278694078,True,,-0.011155146784191938,-0.0931755193846473,-0.19991317913247153,-0.17256309377222667,-0.6381925250997843,-0.33669436294530053,-0.37471829588583705,-0.038559400005544475,0.2788830715531983,0.04664614551973766
BTCUSDT:short:50:1788701009.854528,BTCUSDT,short,50,52,1788701009.854528,2026-09-06T13:23:29.854528+00:00,2026-09-06,79791.8,13052882573cfb07fccbbae5fd12ffb71f825085726691d22e27b36cb6ebc6a2,15,-0.14105479510425833,1788701933.5822558,15.395462131500244,61.73752546310425,0.07381710902625294,-0.025190558428289656,True,,-0.006015293884709116,-0.1875116491142803,-0.2037403679833627,-0.15503837168415746,-0.812264749786183,-0.48246613821372625,-0.5315730310042083,-0.0022031549583245713,0.18199083901241092,0.04255246076175341
BTCUSDT:short:50:1788432292.016592,BTCUSDT,short,50,50,1788432292.016592,2026-09-03T10:44:52.016592+00:00,2026-09-03,77479.6,14b4e7d87cab79f7a7ec5293abe81ff23c82a1ada01ad085f8b1e8992b22132c,30,-0.5133938740003695,1788434106.3728275,30.23927059173584,60.58090615272522,-0.0,-0.3933938740003695,True,,-0.0055495399689298175,-0.10353288232706204,-0.33842405782149587,-0.3608529813452055,-0.2402337238970372,-0.40609398249925477,-0.1662809270209445,-0.031112953952672218,0.18325555478162275,0.04442122593718116
BTCUSDT:short:50:1788483018.418626,BTCUSDT,short,50,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,30,0.1319854803080146,1788484822.2881382,30.06449186404546,62.35691976547241,0.2519854803080146,-0.0,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:50:1788525452.500958,BTCUSDT,short,50,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,30,0.17389479195772728,1788527288.8041153,30.605052626132967,63.89668869972229,0.30484504758955255,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:50:1788570076.208749,BTCUSDT,short,50,56,1788570076.2087493,2026-09-05T01:01:16.208749+00:00,2026-09-05,79534.3,573aee58f9ebfe579b92f94bfe9a74b05925b3156e9b78fd1478aa4d209b00d2,30,-0.24686350417365766,1788571888.7332954,30.208742435773214,62.72451448440552,0.025272115301200326,-0.15804501957017436,True,,-0.0408461820759376,-0.04122306832849976,-0.07801860385644455,-0.16669365396757563,-0.8766777193405598,-0.4981904997844431,-0.479260607852755,-0.0014796558165164342,0.07163455992616292,0.043066545596057625
BTCUSDT:short:50:1788671720.590411,BTCUSDT,short,50,52,1788671720.5904114,2026-09-06T05:15:20.590411+00:00,2026-09-06,79774.9,f09ec12bee5b2dfee917df10db3c7b56e27ef16ddba8f8ff1e97e9c2f72595a9,30,-0.37383924016200154,1788673558.7392027,30.635813188552856,61.41417837142944,0.016295852454839554,-0.3493580060896395,True,,-0.011155146784191938,-0.0931755193846473,-0.19991317913247153,-0.17256309377222667,-0.6381925250997843,-0.33669436294530053,-0.37471829588583705,-0.038559400005544475,0.2788830715531983,0.04664614551973766
BTCUSDT:short:50:1788701009.854528,BTCUSDT,short,50,52,1788701009.854528,2026-09-06T13:23:29.854528+00:00,2026-09-06,79791.8,13052882573cfb07fccbbae5fd12ffb71f825085726691d22e27b36cb6ebc6a2,30,-0.09518542005568997,1788702857.0563712,30.786697387695312,61.73909330368042,0.07381710902625294,-0.025190558428289656,True,,-0.006015293884709116,-0.1875116491142803,-0.2037403679833627,-0.15503837168415746,-0.812264749786183,-0.48246613821372625,-0.5315730310042083,-0.0022031549583245713,0.18199083901241092,0.04255246076175341
BTCUSDT:short:50:1788432292.016592,BTCUSDT,short,50,50,1788432292.016592,2026-09-03T10:44:52.016592+00:00,2026-09-03,77479.6,14b4e7d87cab79f7a7ec5293abe81ff23c82a1ada01ad085f8b1e8992b22132c,60,-0.7128012018647344,1788435921.4894419,60.4912141640981,60.58090615272522,-0.0,-0.6026102354684149,True,,-0.0055495399689298175,-0.10353288232706204,-0.33842405782149587,-0.3608529813452055,-0.2402337238970372,-0.40609398249925477,-0.1662809270209445,-0.031112953952672218,0.18325555478162275,0.04442122593718116
BTCUSDT:short:50:1788483018.418626,BTCUSDT,short,50,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,60,0.17984175361174037,1788486625.2464273,60.113796683152515,62.39157676696777,0.4106018913095366,-0.0,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:50:1788525452.500958,BTCUSDT,short,50,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,60,0.17477584700856597,1788529054.520444,60.03365810314814,63.89668869972229,0.6037744398377787,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:50:1788570076.208749,BTCUSDT,short,50,56,1788570076.2087493,2026-09-05T01:01:16.208749+00:00,2026-09-05,79534.3,573aee58f9ebfe579b92f94bfe9a74b05925b3156e9b78fd1478aa4d209b00d2,60,-0.036765470998047944,1788573701.5768752,60.42280209859212,62.72451448440552,0.08939539293110199,-0.15804501957017436,True,,-0.0408461820759376,-0.04122306832849976,-0.07801860385644455,-0.16669365396757563,-0.8766777193405598,-0.4981904997844431,-0.479260607852755,-0.0014796558165164342,0.07163455992616292,0.043066545596057625
BTCUSDT:short:50:1788671720.590411,BTCUSDT,short,50,52,1788671720.5904114,2026-09-06T05:15:20.590411+00:00,2026-09-06,79774.9,f09ec12bee5b2dfee917df10db3c7b56e27ef16ddba8f8ff1e97e9c2f72595a9,60,-0.26841761005028875,1788675336.7710564,60.26967741648356,61.55186414718628,0.016295852454839554,-0.3493580060896395,True,,-0.011155146784191938,-0.0931755193846473,-0.19991317913247153,-0.17256309377222667,-0.6381925250997843,-0.33669436294530053,-0.37471829588583705,-0.038559400005544475,0.2788830715531983,0.04664614551973766
BTCUSDT:short:50:1788701009.854528,BTCUSDT,short,50,52,1788701009.854528,2026-09-06T13:23:29.854528+00:00,2026-09-06,79791.8,13052882573cfb07fccbbae5fd12ffb71f825085726691d22e27b36cb6ebc6a2,60,0.10370719798274763,1788704642.608253,60.545895417531334,61.73909330368042,0.2418794913763067,-0.025190558428289656,True,,-0.006015293884709116,-0.1875116491142803,-0.2037403679833627,-0.15503837168415746,-0.812264749786183,-0.48246613821372625,-0.5315730310042083,-0.0022031549583245713,0.18199083901241092,0.04255246076175341
BTCUSDT:short:50:1788432292.016592,BTCUSDT,short,50,50,1788432292.016592,2026-09-03T10:44:52.016592+00:00,2026-09-03,77479.6,14b4e7d87cab79f7a7ec5293abe81ff23c82a1ada01ad085f8b1e8992b22132c,240,-3.071744717319138,1788446732.5434387,240.67544744412103,61.15253162384033,-0.0,-3.0282809926741816,True,,-0.0055495399689298175,-0.10353288232706204,-0.33842405782149587,-0.3608529813452055,-0.2402337238970372,-0.40609398249925477,-0.1662809270209445,-0.031112953952672218,0.18325555478162275,0.04442122593718116
BTCUSDT:short:50:1788483018.418626,BTCUSDT,short,50,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,240,-0.025890885230042016,1788497463.1707377,240.74586852391562,62.62368869781494,0.5383830746668816,-0.2207802299321271,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:50:1788525452.500958,BTCUSDT,short,50,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,240,-0.4220760174297754,1788539907.9855986,240.92474401394526,63.89668869972229,1.0193806938182615,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:50:1788570076.208749,BTCUSDT,short,50,56,1788570076.2087493,2026-09-05T01:01:16.208749+00:00,2026-09-05,79534.3,573aee58f9ebfe579b92f94bfe9a74b05925b3156e9b78fd1478aa4d209b00d2,240,-0.027712772979695433,1788584518.7837079,240.7095826427142,62.852783203125,0.11567336356766988,-0.15804501957017436,True,,-0.0408461820759376,-0.04122306832849976,-0.07801860385644455,-0.16669365396757563,-0.8766777193405598,-0.4981904997844431,-0.479260607852755,-0.0014796558165164342,0.07163455992616292,0.043066545596057625
BTCUSDT:short:50:1788671720.590411,BTCUSDT,short,50,52,1788671720.5904114,2026-09-06T05:15:20.590411+00:00,2026-09-06,79774.9,f09ec12bee5b2dfee917df10db3c7b56e27ef16ddba8f8ff1e97e9c2f72595a9,240,-0.2585147458661917,1788686135.640087,240.25082792441052,61.55186414718628,0.2078347951548487,-0.3493580060896395,True,,-0.011155146784191938,-0.0931755193846473,-0.19991317913247153,-0.17256309377222667,-0.6381925250997843,-0.33669436294530053,-0.37471829588583705,-0.038559400005544475,0.2788830715531983,0.04664614551973766
BTCUSDT:short:50:1788701009.854528,BTCUSDT,short,50,52,1788701009.854528,2026-09-06T13:23:29.854528+00:00,2026-09-06,79791.8,13052882573cfb07fccbbae5fd12ffb71f825085726691d22e27b36cb6ebc6a2,240,0.01748279898435634,1788715442.6006396,240.5457685271899,61.90050292015076,0.5430382570640102,-0.025190558428289656,True,,-0.006015293884709116,-0.1875116491142803,-0.2037403679833627,-0.15503837168415746,-0.812264749786183,-0.48246613821372625,-0.5315730310042083,-0.0022031549583245713,0.18199083901241092,0.04255246076175341
BTCUSDT:short:60:1788483018.418626,BTCUSDT,short,60,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,15,0.0504571384168796,1788483951.5100384,15.551523534456889,62.32732081413269,0.19709877510142304,-0.0,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:60:1788525452.500958,BTCUSDT,short,60,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,15,-0.1986656295389987,1788526404.55509,15.867568870385488,63.89668869972229,0.30484504758955255,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:60:1788483018.418626,BTCUSDT,short,60,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,30,0.1319854803080146,1788484822.2881382,30.06449186404546,62.35691976547241,0.2519854803080146,-0.0,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:60:1788525452.500958,BTCUSDT,short,60,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,30,0.17389479195772728,1788527288.8041153,30.605052626132967,63.89668869972229,0.30484504758955255,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:60:1788483018.418626,BTCUSDT,short,60,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,60,0.17984175361174037,1788486625.2464273,60.113796683152515,62.39157676696777,0.4106018913095366,-0.0,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:60:1788525452.500958,BTCUSDT,short,60,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,60,0.17477584700856597,1788529054.520444,60.03365810314814,63.89668869972229,0.6037744398377787,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:60:1788483018.418626,BTCUSDT,short,60,62,1788483018.4186263,2026-09-04T00:50:18.418626+00:00,2026-09-04,81076.1,a50154acbf5ed99468f6c8c47159e6b9d07a36d00128f0c7854f1d46bd3c88e3,240,-0.025890885230042016,1788497463.1707377,240.74586852391562,62.62368869781494,0.5383830746668816,-0.2207802299321271,True,,-0.14815927799752826,-0.2447247000922692,-0.1919194406145297,-0.5346458615244964,-0.5611802635648228,-0.4295571854566322,-0.40643496796105083,0.10391546944743535,0.08016660667454667,0.047947014038638075
BTCUSDT:short:60:1788525452.500958,BTCUSDT,short,60,65,1788525452.5009577,2026-09-04T12:37:32.500958+00:00,2026-09-04,79450.2,8632e79cc0e2cf32b7a7bd28e98c8c4586edb9b3748393abe78451242cc26fbc,240,-0.4220760174297754,1788539907.9855986,240.92474401394526,63.89668869972229,1.0193806938182615,-0.7779716098889722,True,,-0.5441579071889691,-2.0450283507728484,-2.221997964450495,-2.0358489937892577,-0.2907812634433975,0.04193442701620089,-0.16734936525343913,-1.1605418996315287,0.49510516357254347,0.18275094911840006
BTCUSDT:short:70:1788533985.822224,BTCUSDT,short,70,71,1788533985.8222244,2026-09-04T14:59:45.822224+00:00,2026-09-04,78880.8,3a5ab1482f36bdd2557a280d274da42786b992f9ba0928b001574b4f538b2623,15,-0.4740785590409934,1788534932.239413,15.773619810740152,63.35394215583801,0.08443119238142893,-0.3540785590409934,True,,0.031703438428110076,-0.14532454972175923,-0.694051900931747,-2.774617628824161,0.05551664345090473,0.11335861129037098,-0.30320249343978073,0.01171766086704995,0.18137851620332474,0.1617227630302808
BTCUSDT:short:70:1788533985.822224,BTCUSDT,short,70,71,1788533985.8222244,2026-09-04T14:59:45.822224+00:00,2026-09-04,78880.8,3a5ab1482f36bdd2557a280d274da42786b992f9ba0928b001574b4f538b2623,30,-0.7580513382217234,1788535814.937211,30.485249777634937,63.35394215583801,0.08443119238142893,-0.6380513382217234,True,,0.031703438428110076,-0.14532454972175923,-0.694051900931747,-2.774617628824161,0.05551664345090473,0.11335861129037098,-0.30320249343978073,0.01171766086704995,0.18137851620332474,0.1617227630302808
BTCUSDT:short:70:1788533985.822224,BTCUSDT,short,70,71,1788533985.8222244,2026-09-04T14:59:45.822224+00:00,2026-09-04,78880.8,3a5ab1482f36bdd2557a280d274da42786b992f9ba0928b001574b4f538b2623,60,-0.7008764616991757,1788537642.218506,60.939938028653465,63.35394215583801,0.08443119238142893,-0.8051388931146652,True,,0.031703438428110076,-0.14532454972175923,-0.694051900931747,-2.774617628824161,0.05551664345090473,0.11335861129037098,-0.30320249343978073,0.01171766086704995,0.18137851620332474,0.1617227630302808
BTCUSDT:short:70:1788533985.822224,BTCUSDT,short,70,71,1788533985.8222244,2026-09-04T14:59:45.822224+00:00,2026-09-04,78880.8,3a5ab1482f36bdd2557a280d274da42786b992f9ba0928b001574b4f538b2623,240,-1.001076256833091,1788548392.7361016,240.1152312874794,63.35394215583801,0.08443119238142893,-1.1672041865701033,True,,0.031703438428110076,-0.14532454972175923,-0.694051900931747,-2.774617628824161,0.05551664345090473,0.11335861129037098,-0.30320249343978073,0.01171766086704995,0.18137851620332474,0.1617227630302808
ETHUSDT:long:50:1788439069.565877,ETHUSDT,long,50,54,1788439069.5658774,2026-09-03T12:37:49.565877+00:00,2026-09-03,2415.66,405cb2bc578f628d5714512e3f4cfd6a6eae4e706b6f4db4a89e5129ef4c68c6,15,-0.009471200417268011,1788439978.9910018,15.157085406780244,60.702625036239624,0.11052879958273198,-0.17593535514103253,True,,-0.00703691898851222,0.38731018891760005,0.4703974047039816,0.3531132122501113,0.46264085082257383,0.17684074659348914,0.26619407539758766,0.0013484884949566123,0.17847561937826054,0.03740209451729323
ETHUSDT:long:50:1788455830.127855,ETHUSDT,long,50,52,1788455830.1278553,2026-09-03T17:17:10.127855+00:00,2026-09-03,2498.38,b31fd99371e5beb65b32bb00d78d2ef427c09ba9b0c11efc8f1245a894bf7568,15,-0.0771722476164659,1788456754.5556817,15.407130440076193,61.73646521568298,0.15129804113063194,-0.09366069212850547,True,,0.10537914454573638,0.2741265477313348,0.1061813577590609,3.2930504851719666,0.26561408694527466,0.10754809922959843,0.3217358198501831,-0.05432530240329081,0.03674941062266149,0.1813400723994276
ETHUSDT:long:50:1788471218.489975,ETHUSDT,long,50,52,1788471218.4899752,2026-09-03T21:33:38.489975+00:00,2026-09-03,2517.11,18bb5df8015071aa964a327719835d843291ab980a73d4071123d7b20887fff0,15,-0.45649701443323465,1788472149.0656128,15.509593959649404,62.24390411376953,0.31305743491543137,-0.43104989452188436,True,,0.2796712468477125,0.30844395206766073,0.45496086937435454,0.573367002828884,0.45951240526860365,0.471355713909568,0.18878712604985384,0.06625598574392377,0.17468587189702686,0.04716826085527353
ETHUSDT:long:50:1788490983.836880,ETHUSDT,long,50,50,1788490983.8368804,2026-09-04T03:03:03.836880+00:00,2026-09-04,2511.64,6b2b60fa4c36d62e4359207991adf44c69a9691cd0781fd4c9627c2adbcabce1,15,-0.18489783567706908,1788491919.170866,15.588899759451548,62.58674597740173,0.16085107738370574,-0.1174531381885835,True,,0.28188358926446444,0.4816770683309324,0.4547508869042094,0.6762146410290271,0.20740509089146214,0.40384291771871517,0.34470150270097755,-0.033200673842859185,0.2235988200589973,0.06617502843917912
ETHUSDT:long:50:1788511491.037888,ETHUSDT,long,50,54,1788511491.037888,2026-09-04T08:44:51.037888+00:00,2026-09-04,2518.54,7228284bfab5728cebe6f7ec996269c663b92c24463b8f48862b2fc0aa3bd73a,15,0.13411547960325632,1788512427.8028576,15.6127494931221,62.7697479724884,0.3525852279495201,0.0,True,,0.03535042599249749,0.045682234377664166,0.5601894182893918,0.3074692729865047,0.595520993680289,0.4155642110812508,0.183538605328508,-0.12281407184100424,0.2649669499527772,0.03587027227952627
ETHUSDT:long:50:1788540474.809328,ETHUSDT,long,50,56,1788540474.8093283,2026-09-04T16:47:54.809328+00:00,2026-09-04,2459.99,48198f061e4ad05c4e97a172b9b0c8817de83376aeb61da72766ee2db84acf71,15,-0.29764299854876597,1788541418.2394419,15.723835225900014,63.06748414039612,0.0532522489929077,-0.17764299854876597,True,,0.06996790425786159,0.09073302519364557,0.3041756879630153,0.7243172419440613,0.4884367696364504,0.24314033129073498,0.14403211650671283,-0.019857511098175795,0.12020625201417143,0.04615063525605732
ETHUSDT:long:50:1788557614.497340,ETHUSDT,long,50,54,1788557614.4973402,2026-09-04T21:33:34.497340+00:00,2026-09-04,2454.27,551b5d7b08ab78a9a04d7b2f852cba5d7766bce3081b84c9ae72e987275c1879,15,-0.1187776406018769,1788558554.6173692,15.668667149543761,62.8447527885437,0.05296890725146053,-0.025669547360318568,True,,0.08727106637902438,0.03219916200660755,0.12524477806790113,0.2815255497715885,0.7086825542806957,0.18800312644392878,0.24807130306387545,0.07318747742124376,0.09177877428999169,0.04731817869651689
ETHUSDT:long:50:1788593998.306329,ETHUSDT,long,50,54,1788593998.306329,2026-09-05T07:39:58.306329+00:00,2026-09-05,2457.61,6bde720ee9b2e0fcaec0760e1a5b850ff4aafa65dc51dc6e0b159bbf5662728d,15,-0.17696591403844264,1788594932.3245077,15.566969645023345,62.33410167694092,0.007731088333784442,-0.06917289561810813,True,,0.030119623748925406,0.14751486354875887,0.20468158151178972,0.19365149254340075,0.4794513394132793,0.13535136951101448,0.3584984867906101,0.02339088813625434,0.2530241935483901,0.05337678390830225
ETHUSDT:long:50:1788623042.251099,ETHUSDT,long,50,52,1788623042.2510989,2026-09-05T15:44:02.251099+00:00,2026-09-05,2457.59,bdd19d8eb76e77c06b25d931976cc5edbd42a8948d416677360e21fb2ada6df7,15,-0.07035787092232393,1788623957.68364,15.257209018866222,61.12389850616455,0.04964212907767607,-0.018310621381123493,True,,0.002441475790737613,0.05170336112558793,0.09734441186055598,0.19487852707711362,0.7016604545760181,0.5317699590926924,0.6483677691785018,-0.038949818006184245,0.07541811296939577,0.03816062589813245
ETHUSDT:long:50:1788644524.707708,ETHUSDT,long,50,54,1788644524.7077081,2026-09-05T21:42:04.707708+00:00,2026-09-05,2483.37,bdba65887a64c63bbb390fdb90ae7cf6341482ad488e672d961ff78b61c06d4a,15,0.09221163177456149,1788645440.141479,15.257229514916737,61.09097123146057,0.2665732452272529,0.0,True,,0.12498639261047106,0.13104204635259187,0.2652616279069653,0.32885832831694994,0.9348955706136135,0.6779062742330388,0.618215255305836,-0.18864422155611127,0.23864874682165652,0.04901842707455115
ETHUSDT:long:50:1788659361.607322,ETHUSDT,long,50,56,1788659361.6073217,2026-09-06T01:49:21.607322+00:00,2026-09-06,2501.35,1d71e51dd5222f8506562ef70170d00294b66ddf254f7b58329a9144a6e4bd34,15,-0.11640194295080775,1788660278.4377224,15.280506678422292,61.245606660842896,0.2706538469226638,0.0,True,,-0.02278250303767715,0.2412506562258221,0.5757871839101147,0.4630856849089371,0.2663375658417155,0.23969366179310844,0.18138388056257032,0.3008881506950445,0.19057758850146383,0.06257122700385181
ETHUSDT:long:50:1788693570.372481,ETHUSDT,long,50,50,1788693570.3724809,2026-09-06T11:19:30.372481+00:00,2026-09-06,2502.23,7c8703dfa8bfc0e7c1bd06ff90b5f9075c1d4ae1abc64b052577ac468b5277fa,15,-0.15157183792057427,1788694492.548365,15.369598070780436,61.56877326965332,0.0,-0.14227309240157915,True,,0.023584528549269734,0.061583003091136845,0.16452372183883845,0.2552226487062548,0.4814614786389756,0.489262885326308,0.17013122263163374,-0.010941902995820207,0.11679454390452176,0.04596291218702655
ETHUSDT:long:50:1788726112.870767,ETHUSDT,long,50,54,1788726112.8707674,2026-09-06T20:21:52.870767+00:00,2026-09-06,2494.22,85023614d5e510fc23a1b422b30979b237aff13d5be2bf36d2f13054113a3448,15,-0.06587486268251552,1788727037.511554,15.410679777463278,61.83910346031189,0.08058631556158158,-0.029267666845744778,True,,0.15097612489258783,0.24717954076853843,0.18718167065665536,0.5648715229758627,0.7025767602813893,0.5430217496899796,0.29935249948634424,-0.1879482428509105,0.18866396761133847,0.0975830605279674
ETHUSDT:long:50:1788439069.565877,ETHUSDT,long,50,54,1788439069.5658774,2026-09-03T12:37:49.565877+00:00,2026-09-03,2415.66,405cb2bc578f628d5714512e3f4cfd6a6eae4e706b6f4db4a89e5129ef4c68c6,30,-0.05293758227563827,1788440890.0247397,30.34098103841146,60.839097023010254,0.39533709214045754,-0.17593535514103253,True,,-0.00703691898851222,0.38731018891760005,0.4703974047039816,0.3531132122501113,0.46264085082257383,0.17684074659348914,0.26619407539758766,0.0013484884949566123,0.17847561937826054,0.03740209451729323
